wid,weibo_link,content,img_urls,location,publish_time,publish_tool,like_num,forward_num,comment_num
Ma83O55Uj,https://weibo.cn/comment/Ma83O55Uj?uid=2180399745&rl=0#cmtfrm,微博游戏:#决战平安京[超话]##新式神情报##决战平安京#10月21日 全新式神「天井下」 将正式加入平安京战场定位为【祝】。一只生性胆怯的小妖怪，喜爱人类，却又不敢靠近，便躲藏在屋檐下远远地观察着。也因此，亲眼见证了美妙缘分的缔结。  原图 ,https://wx3.sinaimg.cn/large/007dzhRmly1h73q8vaqvej31hc0u0gve.jpg,无,2022-10-13 16:11,决战平安京超话,3,0,0
Ma83FhxZa,https://weibo.cn/comment/Ma83FhxZa?uid=2180399745&rl=0#cmtfrm,半个柠檬先生:#2022女排世锦赛# 博斯科维奇🇷🇸3️⃣3️⃣分个人得分集锦世锦赛半决赛中，塞尔维亚女排🇷🇸3️⃣-1️⃣美国女排🇺🇸，闯入决赛 半个柠檬先生的微博视频  ,https://h5.sinaimg.cn/upload/2016/05/26/319/donate_btn_s.png,无,2022-10-13 16:10,微博视频号,29,1,15
Ma82W0D2z,https://weibo.cn/comment/Ma82W0D2z?uid=2180399745&rl=0#cmtfrm,中国篮球:所幸无碍！@赵睿rrrrrrr 重新登场#赵睿受伤##同曦男篮vs广东男篮#咪咕篮球的微博视频  ,https://h5.sinaimg.cn/m/emoticon/icon/default/d_jiayou-a34ced0409.png,无,2022-10-13 16:09,微博视频号,106,4,15
Ma81UtEUX,https://weibo.cn/comment/Ma81UtEUX?uid=2180399745&rl=0#cmtfrm,意大利混血宝宝与秋田犬:我觉得自己是一棵竹子，内心一直都是空的，尽管我努力地汲取各种知识想要填满中空的部分，但是这只会让我越长越高，中空的面积也越来越大  ,https://h5.sinaimg.cn/upload/2016/05/26/319/donate_btn_s.png,无,2022-10-13 16:06,HUAWEI P40 Pro 5G,1,0,0
Ma8153Oon,https://weibo.cn/comment/Ma8153Oon?uid=2180399745&rl=0#cmtfrm,"IT技术博客大学习:【修改MySQL的ib_logfile大小和组数】 在某些情况下，需要修改MySQL的ib_logfile大小和组数(类似oracle redo),以下演示在MySQL 8.0修改ib_...详见：网页链接作者：@xifenfei_惜分飞  ",https://h5.sinaimg.cn/upload/2016/05/26/319/5338.gif,无,2022-10-13 16:04,技术头条,1,0,0
Ma7ZRr6ID,https://weibo.cn/comment/Ma7ZRr6ID?uid=2180399745&rl=0#cmtfrm,国家应急广播:【国际减灾日：各地各部门积极组织开展防灾减灾宣传教育活动】2022年10月13日是#第33个国际减灾日#，主题为“早预警、早行动”。 各地区、各有关部门组织开展了丰富多彩的防灾减灾宣传教育活动，营造全民参与的良好氛围。@央视新闻 国际减灾日：各地各部门积极组织开展防灾减灾宣传教育活动  ,https://h5.sinaimg.cn/upload/2016/05/26/319/donate_btn_s.png,无,2022-10-13 16:01,微博 weibo.com,3,1,0
Ma7ZOcce0,https://weibo.cn/comment/Ma7ZOcce0?uid=2180399745&rl=0#cmtfrm,四火姐姐张棪琰:#三悦有了新工作#今天17:30，#三悦全员暖心陪聊局#，苏文静在线回应为什么同一个世界同一个妈妈训孩语录，赶紧来看看吧！  原图 ,https://wx2.sinaimg.cn/large/5947c0b5ly1h73pyfarbnj20u01xn1kx.jpg,无,2022-10-13 16:01,iPhone 13 Pro Max,581,319,335
Ma7Zrbvav,https://weibo.cn/comment/Ma7Zrbvav?uid=2180399745&rl=0#cmtfrm,【#露营遇到最尴尬的事是什么#？】数据显示，在消费者年龄分布上，热爱自然、追赶潮流的年轻游客与重视孩子体验式教育的80后成为露营圈的两大“主力军”。#露营的主要目的是拍照吗# 无论是为了享受生活、放松身心，还是为了与家人、朋友相聚，消费者们开启了一场又一场的露营之旅。消费者们对露营营地类型也各有偏好，66.7%消费者会选择草原型营地，59.1%消费者会选择湖畔型营地，53.2%消费者会选择乡村型营地，34.5%消费者会选择山地型营地，29.2%消费者会选择海岛型营地。#热力研究所# @图数室             [组图共4张]      原图                             ,http://ww1.sinaimg.cn/large/84f4be07ly1h73o9ckx0uj20u01rrgq6.jpg http://ww1.sinaimg.cn/large/84f4be07ly1h73o9hvn1sj20u03lwh6d.jpg http://ww2.sinaimg.cn/large/84f4be07ly1h73o9jtkrgj20u026p492.jpg http://ww2.sinaimg.cn/large/84f4be07ly1h73o9m1l5zj20u03y4thp.jpg,无,2022-10-13 16:01 ,微博 weibo.com,8,0,2
Ma7Zr77s6,https://weibo.cn/comment/Ma7Zr77s6?uid=2180399745&rl=0#cmtfrm,全运会高光时刻:无论多少质疑困境都未曾停下自己的脚步，不做第二个博尔特，只做最强大的莱尔斯，他一直都在路上！#百米短跑##田径##博尔特# 全运会高光时刻的微博视频  ,无,无,2022-10-13 16:01 ,微博视频号,0,0,0
Ma7ZnCy8p,https://weibo.cn/comment/Ma7ZnCy8p?uid=2180399745&rl=0#cmtfrm,【哈土总统会晤后打乒乓球 球桌“对决”画面曝光】据哈通社报道，当地时间12日，哈萨克斯坦总统托卡耶夫在首都阿斯塔纳会见到访的土耳其总统埃尔多安，正式会谈结束后，两国总统打起乒乓球。哈通社12日公布了两国总统在球桌上“对决”的画面，“比赛”结束后，二人笑着握手。这不是托卡耶夫与埃尔多安首次在球桌上互动，二人5月在安卡拉举行会晤后也曾一起打乒乓球。哈媒表示，托卡耶夫非常热爱乒乓球这项运动。（海外网）看看新闻全球眼的微博视频                  原图                             ,https://wx2.sinaimg.cn/large/0024achhly8h73puo0jflj60nw0dyq4802.jpg,无,2022-10-13 16:00 ,微博视频号,3,4,7
Ma7ZlgSaf,https://weibo.cn/comment/Ma7ZlgSaf?uid=2180399745&rl=0#cmtfrm,搞笑小皇帝:这叫祖师爷赏饭吃！！请关注：DOU YIN HAO #画说逗唱#  搞笑小皇帝的微博视频  ,https://h5.sinaimg.cn/upload/2016/05/26/319/donate_btn_s.png,无,2022-10-13 16:00 ,微博视频号,1,0,0
Ma7ZgdhpS,https://weibo.cn/comment/Ma7ZgdhpS?uid=2180399745&rl=0#cmtfrm,#外交部点赞意大利女航天员引用中国古文#【意大利女航天员引用中国古文被网友热议，外交部：点赞！】13日，外交部发言人毛宁主持例行记者会。《环球时报》记者提问称，近日，在国际空间站执行任务的意大利女航天员萨曼莎·克里斯托福雷蒂在社交媒体上发布了一组太空摄影作品，并配上了中国著名书法家王羲之所著《兰亭集序》中一句描绘宇宙景观的古文——“仰观宇宙之大，俯察品类之盛，所以游目骋怀，足以极视听之娱，信可乐也”。此举引发国内外网友热议。发言人对此有何评论？“我们注意到了有关报道，为意大利航天员点赞。”毛宁表示，自古以来了解和探索宇宙就是人类的梦想，随着科技的进步，上九天揽月已经成为现实。我想探索和和平利用外空也会促进全人类的共同福祉。毛宁称，前几天我们还在互联网上看到了一段从中国空间站拍摄的视频，从这段视频我们领略了我们生活的蓝色星球的美丽，我想各国理应携手合作，呵护好我们共同生活的星球，让地球和世界变得更加美好。                  原图                             ,https://wx3.sinaimg.cn/large/001Q8zQmly1h73pwosvw7j60p00p0aa702.jpg,无,2022-10-13 16:00 ,微博 weibo.com,106,8,12
Ma7Z2DKbE,https://weibo.cn/comment/Ma7Z2DKbE?uid=2180399745&rl=0#cmtfrm,网路冷眼:【TypeScript is now officially 10 years old】网页链接 TypeScript 现在正式 10 岁了。  ,https://h5.sinaimg.cn/upload/2016/05/26/319/donate_btn_s.png,无,2022-10-13 16:00 ,微博 weibo.com,1,1,0
Ma7Z2zl9y,https://weibo.cn/comment/Ma7Z2zl9y?uid=2180399745&rl=0#cmtfrm,新浪游戏:PlayStation日本公开新宣传片「One Room Playground」，介绍了即将发售的游戏。 新浪游戏的微博视频  ,https://h5.sinaimg.cn/upload/2016/05/26/319/donate_btn_s.png,无,2022-10-13 16:00 ,微博视频号,6,0,0
Ma7WYCril,https://weibo.cn/comment/Ma7WYCril?uid=2180399745&rl=0#cmtfrm,环球网:【好好爱护眼睛，别等到来不及】熬夜摸黑玩手机，边走路边看手机，长时间戴隐形眼镜……常见不良用眼习惯，你都有吗？#随意频繁使用眼药水对眼睛无益#，#每天戴隐形眼镜不宜超8小时#，不要摸黑刷手机，这些用眼小常识，你了解吗？今天，世界#爱眼日#，爱护我们的眼睛，别等到来不及。（人民日报）  [组图共9张] 原图 ,http://ww2.sinaimg.cn/large/001Q8zQmly1h73pqqtbi4j60j60tedgq02.jpg http://ww1.sinaimg.cn/large/001Q8zQmly1h73pqquzq5j60j60te75p02.jpg http://ww2.sinaimg.cn/large/001Q8zQmly1h73pqqu8n0j60j60tejsh02.jpg http://ww4.sinaimg.cn/large/001Q8zQmly1h73pqquhflj60j60teaax02.jpg http://ww2.sinaimg.cn/large/001Q8zQmly1h73pqqua3dj60j60tejsn02.jpg http://ww3.sinaimg.cn/large/001Q8zQmly1h73pqque59j60j60teq6f02.jpg http://ww3.sinaimg.cn/large/001Q8zQmly1h73pqqxn7tj60j60te41202.jpg http://ww4.sinaimg.cn/large/001Q8zQmly1h73pqqxmm4j60j60te3zx02.jpg http://ww4.sinaimg.cn/large/001Q8zQmly1h73pqqxqq4j60j60teaat02.jpg,无,2022-10-13 15:54 ,微博 weibo.com,23,12,1
Ma7WCa5H9,https://weibo.cn/comment/Ma7WCa5H9?uid=2180399745&rl=0#cmtfrm,新浪游戏:【#集英社为多名电锯人角色注册商标#】人气TV动画《#电锯人#》近期正式开播，OP曲「KICK BACK」由米津玄师演唱。企查查APP显示，该作单行本出版方株式会社集英社已申请注册“姬野”“波奇塔”“淀治”“真纪真”等多位角色商标，国际分类涉及服装鞋帽、办公用品等。  [组图共4张] 原图 ,http://ww3.sinaimg.cn/large/001mZbOoly1h73pqe8u4kj60u00u00t502.jpg http://ww4.sinaimg.cn/large/001mZbOoly1h73pqekyauj60lk0lc40o02.jpg http://ww1.sinaimg.cn/large/001mZbOoly1h73pqex6rnj60ko13dq6l02.jpg http://ww4.sinaimg.cn/large/001mZbOoly1h73pqf6lwfj60hs0hsjs802.jpg,无,2022-10-13 15:54 ,小米10 至尊纪念版,13,3,5
Ma7WeB43O,https://weibo.cn/comment/Ma7WeB43O?uid=2180399745&rl=0#cmtfrm,中国篮球:欢迎来到CBA！@赵睿rrrrrrr 1V1直接抢断@王岚嵚___ ，完成快攻反击 #同曦男篮vs广东男篮##赵睿抢断一条龙#  普罗篮球的微博视频  ,https://h5.sinaimg.cn/upload/2016/05/26/319/donate_btn_s.png,无,2022-10-13 15:53 ,微博视频号,36,2,9
Ma7WapCIo,https://weibo.cn/comment/Ma7WapCIo?uid=2180399745&rl=0#cmtfrm,【#4岁孤独症男孩的绝对音感#：盲弹曲子准确率接近100%】四川绵阳，4岁的孤独症男孩佐佐无师自通，盲弹曲子准确率接近100%。佐佐的妈妈称，孩子1岁半被诊断为孤独症，不到3岁时开始接触音乐，自己便给他买了一架电子琴。她说孩子的记忆力很好，只要自己弹几遍的曲子他不看简谱就可以盲弹出来，还可以盲弹多首高难度的曲子。自己感觉很欣慰，希望孩子可以通过音乐走出自己的道路。 山海视频的微博视频                                 ,https://h5.sinaimg.cn/upload/2016/05/26/319/donate_btn_s.png,无,2022-10-13 15:52 ,微博视频号,2,0,0
Ma7W1harp,https://weibo.cn/comment/Ma7W1harp?uid=2180399745&rl=0#cmtfrm,【#马斯克叫卖香水#：请买我的香水，这样我就能买推特了，每瓶100美元】马斯克旗下隧道挖掘公司the Boring Company推出一款名为“烧焦头发”的香水。马斯克还亲自叫卖：请买我的香水，这样我就能买下推特了。这款香水每瓶售价100美元，马斯克还将社交媒体账号简介改成了“香水销售员”。 老板联播的微博视频                                 ,https://h5.sinaimg.cn/upload/2016/05/26/319/donate_btn_s.png,无,2022-10-13 15:52 ,微博发布平台专业版,0,0,0
Ma7VGgaku,https://weibo.cn/comment/Ma7VGgaku?uid=2180399745&rl=0#cmtfrm,中国篮球:#埃利斯广东男篮首秀#新援中锋埃利斯迎来广东男篮首秀，上篮收获首分#同曦男篮vs广东男篮##马尚重返广东男篮首秀# CBA最前沿的微博视频  ,https://h5.sinaimg.cn/m/emoticon/icon/default/d_jiayou-a34ced0409.png,无,2022-10-13 15:51 ,微博视频号,5,0,1
Ma7Vpa7pd,https://weibo.cn/comment/Ma7Vpa7pd?uid=2180399745&rl=0#cmtfrm,【#爸爸辅导数学作业把儿子气哭# 孩子爸爸：他们学了新方法，是我理解错了】10月11日，辽宁抚顺。齐先生给儿子辅导数学作业把儿子气哭。齐先生表示当时给孩子辅导作业是一道乘法题，按照自己小时候学的乘法从后依次往前开始乘。孩子说现在学了新方法，因为自己也不知道理解错了就跟孩子犟，把孩子气哭了。感觉儿子做的很对，哪怕哭了也会勇敢说出自己的想法，很鼓励小孩有这样的做法。@九派新闻 九派新闻的微博视频 #辅导作业把孩子气哭的家长#                                 ,https://h5.sinaimg.cn/upload/2016/05/26/319/donate_btn_s.png,无,2022-10-13 15:51 ,微博视频号,0,1,0
Ma7VjtMkt,https://weibo.cn/comment/Ma7VjtMkt?uid=2180399745&rl=0#cmtfrm,【#南宁动物园呼吁游客不要逗弄动物# #专家谈南宁动物园不正经动物#】薅草皮丟游客的黑猩猩，学着游客动作起舞的长臂猿，爱扭屁股的黑熊，摊开手臂形似打坐的狐猴……近日，广西南宁动物园动物的“搞怪行为”，引发网友灵魂发问：这个动物园还有正经动物吗？10月12日，武汉动物园高级工程师高燕鸿告诉记者，这些动物的行为有些是受到外界刺激的应激行为，有些是因为圈养形成的刻板行为。南宁动物园表示，将展开目的性的正强化行为训练，纠正动物不良行为，同时呼吁游客不要逗弄动物。（极目新闻）极目新闻的微博视频                                 ,https://h5.sinaimg.cn/upload/2016/05/26/319/donate_btn_s.png,无,2022-10-13 15:50 ,微博视频号,5,1,1
Ma7V2oPBq,https://weibo.cn/comment/Ma7V2oPBq?uid=2180399745&rl=0#cmtfrm,【国家卫健委：#坚决整治层层加码#】10月13日，在国务院联防联控机制新闻发布会上，国家卫健委新闻发言人、宣传司副司长米锋介绍，当前，全球疫情仍处于高位运行，我国本土聚集性疫情呈现点多、面广、频发的特点，防控形势依然严峻复杂。要毫不动摇坚持“外防输入、内防反弹”总策略和“动态清零”总方针，严格按照第九版防控方案和“九不准”要求，落实属地、部门、单位、个人“四方责任”，以快制快，阻断疫情传播，牢牢守住不发生规模性疫情的底线，最大程度减少疫情对经济社会发展的影响。要坚决整治“层层加码”，关心关爱受到疫情影响的群众，切实保障他们的生活和就医需求。要始终做好个人防护，遵守防疫要求，积极接种新冠病毒疫苗。（北京日报）             [组图共2张]      原图                             ,http://ww1.sinaimg.cn/large/0023eEGfly1h73pm3yo79j60dw0dwt9902.jpg http://ww2.sinaimg.cn/large/0023eEGfly1h73pm3satsj60dw0dwmyp02.jpg,无,2022-10-13 15:50 ,iPhone客户端,0,0,0
Ma7UazLpo,https://weibo.cn/comment/Ma7UazLpo?uid=2180399745&rl=0#cmtfrm,央视网文娱:人参多栽培于我国东北地区，大家普遍都见过的是它埋于地下的根茎。但其实，它还有长在地上的花和果。你知道是什么样子吗？一起来看看吧~ 央视网文娱的微博视频  ,https://h5.sinaimg.cn/upload/2016/05/26/319/donate_btn_s.png,无,2022-10-13 15:48 ,微博视频号,4,0,0
Ma7U6qwbR,https://weibo.cn/comment/Ma7U6qwbR?uid=2180399745&rl=0#cmtfrm,简直笑哭了:性格敏感的人快看过来，又被狠狠安慰到了奥斯卡影后艾玛·斯通说「敏感，是一种珍贵的天赋」。所以敏感的朋友们呐，别为自己的性格沮丧，我们都是可爱的人。  [组图共6张] 原图 ,http://ww4.sinaimg.cn/large/668c33dely1h73iacyl0nj20u013zdn5.jpg http://ww2.sinaimg.cn/large/668c33dely1h73iadkrodj20u013z7ce.jpg http://ww4.sinaimg.cn/large/668c33dely1h73iaecb8qj20u013zgt0.jpg http://ww2.sinaimg.cn/large/668c33dely1h73iafdbe7j20u013zq60.jpg http://ww2.sinaimg.cn/large/668c33dely1h73iag3ea3j20u013zact.jpg http://ww2.sinaimg.cn/large/668c33dely1h73iah0fhcj20u013zmyz.jpg,无,2022-10-13 15:47 ,nova8 我由我掌镜,14,7,4
Ma7TUmX1N,https://weibo.cn/comment/Ma7TUmX1N?uid=2180399745&rl=0#cmtfrm,#皮特制片公司PlanB或将出售#布拉德·皮特的知名制片公司Plan B正在探寻可能的投资方，包括完全出售的可能性，已经找了投资银行莫里斯公司寻求可能的投资方或买家，据称已收到很多offer，但都还在探索阶段。#PlanB或将出售#Plan B在2001年由皮特和詹妮弗·安妮斯顿创立，2005年两人分手后，皮特拿下了公司，现由他与Dede Gardner、Jeremy Kleiner运营，Plan B前些年在奥斯卡颁奖季打出了名声，参制作的《为奴十二年》《无间行者》《月光男孩》获得了奥斯卡最佳影片，还有《金发梦露》《三体》《女性的谈判》《米纳里》《星际探索》《僵尸世界大战》《查理和巧克力工厂》《赛尔玛》《点球成金》《海扁王》《生命之树》《时间旅行者的妻子》《大空头》等影视作品。如今在电影方面其与米高梅有优先合约，在剧集方面与亚马逊有优先合约。                  原图                             ,https://wx3.sinaimg.cn/large/001Y2vtxly1h73phor27nj61900u0n2s02.jpg,无,2022-10-13 15:47 ,微博 weibo.com,19,4,1
Ma7TLrHpC,https://weibo.cn/comment/Ma7TLrHpC?uid=2180399745&rl=0#cmtfrm,程师视野:因《浪姐》再次翻红的女星们，哪个是靠真实力？哪个靠运气？  详情==> 因《浪姐》再次翻红的女星们，哪个是靠真实力？哪个靠运气？   [组图共9张] 原图 ,http://ww4.sinaimg.cn/large/e3445697ly8h2lnlyehh1j20m80yptb8.jpg http://ww1.sinaimg.cn/large/e86ec677ly8h2lnp282zzj20ht0qr3zy.jpg http://ww1.sinaimg.cn/large/e3445697ly8h2lnq4hwruj20u0161dme.jpg http://ww2.sinaimg.cn/large/e86ec677ly8h2lnt92nruj20zk0s8mzg.jpg http://ww2.sinaimg.cn/large/e3445697ly8h2lnu9u9uoj20m80xcabz.jpg http://ww1.sinaimg.cn/large/e86ec677ly8h2lnxed7pdj20hs0t60u1.jpg http://ww2.sinaimg.cn/large/e3445697ly8h2lnyfpnyuj20mi140ju0.jpg http://ww2.sinaimg.cn/large/e86ec677ly8h2lo1jv89ej20ft0lygmd.jpg http://ww2.sinaimg.cn/large/e3445697ly8h2lo2lqhzsj218g0tmdj2.jpg,无,2022-10-13 15:47 ,编程客网,0,0,0
